1.375344830973346033e+00,-4.930004497530668939e-01
1.513688655057239041e+00,-3.275509106527172420e-01
9.821538284382835826e-02,-1.577049436903980306e-01
-9.129334291796488421e-02,3.588982333233080579e-01
1.679728176150635965e+00,-2.507010667548891236e-01
8.162287295629662154e-01,-6.413821488009083804e-01
1.867803373097202263e-02,3.734873504906455199e-01
3.646630191016023148e-01,-3.178419409507398097e-01
1.586509310466159173e+00,-2.684750321521230387e-01
1.263902488251239520e+00,-4.685328920622410243e-01
9.840778449572503694e-01,-4.383657684979144764e-01
8.521575843263586858e-01,-2.920245920844468657e-01
1.507062964434830343e+00,-2.532924639888317619e-01
7.672454113700155620e-03,2.691318703925688616e-01
1.307837859605694764e+00,-4.005695549160732116e-01
1.027181309126938613e+00,-5.452932481401310261e-01
1.992499876376873535e+00,9.953682115336233427e-02
3.404891297219463930e-01,-1.554439219275422501e-01
9.417403972515780985e-02,1.171552945602435600e-02
2.586536673591630642e-01,-2.044405678625994816e-01
8.413206829812699405e-01,-5.775321211264144994e-01
5.812592937740419519e-01,-4.842181341284084728e-01
1.689310539068377137e+00,-2.735526874245988171e-01
1.867414446049655119e+00,8.789231781702697144e-02
1.099774994625297486e+00,-5.384117695681138738e-01
3.680873046578989616e-01,-2.497558725866694807e-01
1.816028537211954008e+00,-1.510250388712891523e-01
1.099025470179645581e+00,-5.967900075092967827e-01
1.909554007529340014e+00,-8.950754052801285221e-02
1.454009912647929115e+00,-3.441177180867783236e-01
1.011756422093732066e+00,-6.656403571263517227e-01
4.430767244121419646e-03,-8.917719125193782070e-02
1.973666655978056017e+00,7.870193221614356360e-02
1.962663678455773608e+00,2.752469498222231969e-01
1.362596665283706709e+00,-4.962079785193369008e-01
1.845269840244218473e+00,4.384252755090511933e-01
4.375339617019276539e-01,-3.703706999266681010e-01
2.024465520476407931e+00,4.359794792145059439e-02
3.327719744754380482e-01,-1.956858418726092896e-01
1.289008460351930729e+00,-4.223698519426116738e-01
7.294412307737329071e-01,-4.568701631874648728e-01
1.657625971047395508e+00,-3.515826337039588689e-01
8.319082433075356553e-01,-4.659959259647564189e-01
9.052510706300562759e-01,-6.144159298603700803e-01
1.946956053585644719e+00,-2.286036249104940118e-02
7.747325522359189975e-02,1.536258362563187874e-01
3.250475961283916249e-01,-3.135111441042667813e-01
2.209221518098844761e-01,-3.665210607267272575e-02
1.667902262093833077e+00,-7.121897506685925805e-02
8.512926131604821312e-02,1.397670932704050129e-01
8.887531832204767501e-02,-1.092326015782037196e-01
8.099402534119150288e-02,3.416824177894342562e-02
1.890009442208421264e+00,4.008740645502619770e-01
1.687862234991315491e+00,-2.696579425779953021e-01
2.108376689052562813e+00,4.550202868395514244e-01
1.019665716421093160e-01,-1.327684540343185282e-01
1.263632809759881181e-01,-4.591713851450768269e-02
1.175983254722878790e+00,-4.615143716606524560e-01
1.516284285645826291e+00,-2.839571709048145376e-01
4.203952518150732010e-01,-3.966540839234098392e-01
1.679821532573750442e+00,2.713769998686155205e-02
3.314317271177474322e-01,-1.464854047588756876e-02
1.558543275605517135e-02,-2.217146317430704061e-01
1.512978513611330289e+00,-2.815038640964034333e-01
8.127350772863686235e-01,-5.776007601421824234e-01
5.211896057425534357e-02,1.765314714722682754e-01
3.858339980737636177e-01,-3.397236185580764234e-01
8.641377157698627576e-01,-5.585119673219336445e-01
6.859121462977433303e-01,-4.758779480949236751e-01
1.921345142926644822e+00,3.263408905253589731e-01
2.355198845602816671e-01,-3.328133423651974399e-02
5.924377763064847535e-01,-5.382367019201187430e-01
2.011542328308395966e+00,1.958840093617230382e-01
3.716657236535010622e-02,6.355658086586254973e-02
8.394178201073436707e-01,-4.189036556430761338e-01
1.321712108430253219e+00,-3.712966027272391889e-01
2.057866674057895473e+00,4.162711290313628187e-01
-9.640083281667346377e-03,1.828352215128992153e-02
1.845916074614179614e+00,2.981405229070354101e-01
-5.998452044912998271e-03,1.424182023103520434e-01
-9.259509159188647476e-03,3.873252821222288866e-01
1.794421618581277800e+00,-1.859248144807820469e-01
